URL,Paragraph
https://periodicos.ufba.br/index.php/nit/article/view/49031,"BARRETO, Andreia Macedo. Território de Águas na Amazônia: Ribeirinhos e o direito à propriedade coletiva da terra. Curitiba: Juruá, 2019. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"BECKER, Bertha K. Da Preservação à Utilização Consciente da Biodiversidade Amazônica: o Papel da Ciência, Tecnologia e Inovação. In: GARAY, Irene E. G.; BECKER, Bertha K. As Dimensões Humanas da Biodiversidade: o desafio de novas relações sociedade-natureza no século XXI. Petrópolis: Editora Vozes, 2006. p. 355-379. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"BRASIL. Lei n. 9279, de 14 de maio de 1996. Regula direitos e obrigações relativos à propriedade industrial. Disponível em: http://www.planalto.gov.br/ccivil_03/Leis/L9279.htm. Acesso em: 25 jan. 2021. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"CERQUEIRA, João da Gama. Tratado de propriedade industrial. Rio de Janeiro: Revista Forense, 1946. 3v. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,CONVENÇÃO DE PARIS. 20 de março de 1883. Disponível em: http://www.planalto.gov.br/ccivil_03/decreto/1990-1994/anexo/and1263-94.pdf. Acesso em: 2 mar. 2022. 
https://periodicos.ufba.br/index.php/nit/article/view/49031,"DE LIMA, Neumira Geraldo et al. A Informação Ambiental na Ilha do Murutucu Belém-PA, 2009-2010: um estudo de caso da relação urbano e rural. In: I CONGRESSO BRASILEIRO DE GESTÃO AMBIENTAL, Bauru, SP, 2010. Anais [...], Bauru, SP, 2010. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"DI BLASI, G. A propriedade industrial: os sistemas de marcas, patentes e desenhos industriais analisados a partir da Lei n. 9.279, de 14 de maio de 1996. Rio de Janeiro: Forense, 2005. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"EMBRAPA ACRE – EMPRESA BASILEIRA DE PESQUISA AGROPECUÁRIA – ACRE. Andiroba. Rio Branco: Embrapa, 2002. (Folder). "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"FARIA, Rafael dos Santos Viveiros de. A marca coletiva como ferramenta de diferenciação de Arranjos Produtivos Locais – APLs: o caso do polo de moda íntima de Nova Friburgo e Região – Brasil. 2011. 156f. Dissertação (Mestrado em Propriedade Intelectual e Inovação) – Instituto Nacional da Propriedade Industrial, Rio de Janeiro, 2011. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"FERRAZ, I. D. K.; CAMARGO, J. L. C. (ed.). Andiroba, Carapa guianensis Aubl., Carapa procera D.C., Meliaceae. Manaus: INPA, 2003. 6p. (Manual de sementes da Amazônia, 1). "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"IBGE – INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATÍSTICA. Cidades e estados. Rio de Janeiro: IBGE, 2021. Disponível em: https://www.ibge.gov.br/cidades-e-estados/pa/belem.html. Acesso em: 15 fev. 2021. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,IDEFLOR-BIO – INSTITUTO DE DESENVOLVIMENTO FLORESTAL E DA BIODIVERSIDADE DO ESTADO DO PARÁ. Página inicial. [2017]. Disponível em: https://ideflorbio.pa.gov.br/unidades-de-conservacao/regiao-administrativa-de-belem/area-de-protecao-ambiental-da-ilha-do-combu/. Acesso em: 16 nov. 2021. 
https://periodicos.ufba.br/index.php/nit/article/view/49031,"JARDIM, W. F. Gerenciamento de resíduos químicos. Campinas, SP: Unicamp, 2009. Disponível em: http://iqa.iqm.unicamp.br/pdf/LivroCap11.PDF. Acesso em: 10 fev. 2022. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"LEÓN, M. (org.). Poder y empoderamiento de las mujeres – Santafé de Bogotá: Tercer Mundo y UN Facultad de Ciencias Humanas. 1997. Disponível em: https://issuu.com.renejaimez/docs/el-empoeramiento-de-las-mujeres. Acesso em: 10 mar. 2022. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"LIMA, Deborah de Magalhães. Ribeirinhos, Pescadores e a Construção da Sustentabilidade nas Várzeas dos rios Amazonas e Solimões. Boletim Rede Amazônia: Diversidade Cultural e Perspectivas Socioambientais, [s.l.], ano 3, n. 1, 2004. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"MATTA, Raimundo Alberto de Athayde. Espacialidade e sustentabilidade na ilha do Combú: um olhar sobre a interface urbano-insular como forma de contribuir para a conservação do espaço na construção da sustentabilidade local. 2006. 211p. Dissertação Mestrado em Engenharia Civil) – Instituto de Tecnologia, Universidade Federal do Pará, 2006. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"PAES LOUREIRO, João de Jesus. Obras Reunidas. São Paulo: Escrituras, 2001. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"PARÁ. Lei n. 6.083, de 13 de novembro de 1997. Dispõe sobre a criação da Área de Proteção Ambiental da Ilha do Combú no Município de Belém. Disponível em: https://ideflorbio.pa.gov.br/unidades-de-conservacao/2/area-de-protecao-ambiental-da-ilha-do-combu. Acesso em: 15 fev. 2022. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,PROFNIT – PROGRAMA DE PÓS-GRADUAÇÃO EM PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA PARA A INOVAÇÃO. Normas Acadêmicas Nacionais – Atualizadas na reunião de 13/junho/19 da Comissão Acadêmica Nacional – CAN. 2019. Disponível em: http://www.profnit.org.br/pt/normas-academicas-nacionais/. Acesso em: 12 ago. 2019. 
https://periodicos.ufba.br/index.php/nit/article/view/49031,"SANTOS, L. D. dos et al. Influência do local de origem e do tempo de descanso da semente durante o período chuvoso, no rendimento e qualidade do óleo de Carapa Guianensis Aublt. no Estado do Pará. Enciclopédia Biosfera, [s.l.], p. 3-5, 2016. Disponível em: https://doi.org/10.18677/Enciclopedia. Acesso em: 10 mar. 2022. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"SARQUIS, I. R. et al. Carapa guianensis Aubl. (Meliaceae) oil associated with silk fibroin, as alternative to traditional surfactants, and active against larvae of the vector Aedes aegypti. Industrial Crops & Products, [s.l.], v. 157, p. 112931, 2020. Disponível em: https://doi.org/10.1016/j.indcrop.2020.112931. Acesso em: 20 fev. 2022. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"THIOLLENT, Michel. Pesquisa-ação nas organizações. 2. ed. São Paulo: Atlas, 2009. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,"TOLEDO, Víctor M.; BARREIRA-BASSOLS, Narciso. A Memória Biocultural: a importância ecológica das sabedorias tradicionais. São Paulo: Expressão Popular, 2015. "
https://periodicos.ufba.br/index.php/nit/article/view/49031,WIPO – WORLD INTELLECTUAL PROPERTY ORGANIZATION. Convenção que institui a Organização Mundial da Propriedade Intelectual. 14 de julho de 1967. Disponível em: https://www.wipo.int/edocs/pubdocs/pt/wipo_pub_250.pdf. Acesso em: 16 nov. 2021. 
https://periodicos.ufba.br/index.php/nit/article/view/49031,Copyright (c) 2022 Cadernos de Prospecção
https://periodicos.ufba.br/index.php/nit/article/view/49031,Este trabalho está licenciado sob uma licença Creative Commons Attribution-NonCommercial 4.0 International License.
https://periodicos.ufba.br/index.php/nit/article/view/49031,
https://periodicos.ufba.br/index.php/nit/article/view/49031, 
https://periodicos.ufba.br/index.php/nit/article/view/49031,Revista Cadernos de Prospecção.
https://periodicos.ufba.br/index.php/nit/article/view/49031,"Universidade Federal da Bahia, Salvador, BA, Brasil."
https://periodicos.ufba.br/index.php/nit/article/view/49031,"ISSN 1983-1358, ISSNe 2317-0026."
https://periodicos.ufba.br/index.php/nit/article/view/49031,Esta obra está licenciada com uma Licença Creative Commons Atribuição 4.0 Internacional.
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Escreva seu primeiro verbete!
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Criar conta
Entrar
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Coletivo de mulheres, do bairro do Salgueiro, em São Gonçalo, que lutam pela garantia de direitos humanos. Para isso desenvolvem ações socioeducativas, que geram impacto social. Esta iniciativa foi contemplada pela Chamada Pública para Apoio a Ações Emergenciais de Enfrentamento à Covid-19 nas Favelas, realizada pela Fiocruz[1].
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"O Empreendimento Solidário Mulheres do Salgueiro é um dos principais projetos do Comunidades em Ação - Centro de Integração e Desenvolvimento Comunitário, que transforma o ""couro de tilápia"", um problema ambiental, em roupas, bolsas, pulseiras, chaveiros e outros acessórios.
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"O projeto deu seu primeiro passo em 1999, com estímulo à autoestima dos moradores da região (bairro do Salgueiro, em São Gonçalo, Rio de Janeiro) e a qualificação de mulheres da comunidade que trabalhavam no lixão. Com o tempo, parte dessas mulheres formou um grupo de costura. Em 2006, com o apoio da incubadora do instituto Genesis da PUC/RJ, iniciou o uso da tilápia para a criação artesanal.
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"São cerca de 10 artesãs. O fornecedor separa a pele do peixe, depois parte é congelada e outra é limpa. Depois o material é curtido e aplica-se a coloração desejada. As artesãs trabalham com o produto desse processo para produzir suas peças.
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"O grupo, liderado por Janete Guilherme, trabalha muito por encomenda, mas é possível encontrar alguns produtos à venda na própria sede. Elas trabalham também com costura em jeans, reciclagem de tetrapak e bordados. Já participaram de feiras e eventos de moda de renome nacional, como o Rio-à-Porter e o Casa Cor em São Paulo.
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,Apresentação - Mulheres do Salgueiro.
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Movimento de Mulheres em São Gonçalo
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Espaço Casulo
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Instituto Dom
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Facebook
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Instagram
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Youtube
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"Fontes: http://mapadecultura.com.br/manchete/mulheres-do-salgueiro
"
https://wikifavelas.com.br/index.php/Centro_de_Integra%C3%A7%C3%A3o_e_Desenvolvimento_Comunit%C3%A1rio_Comunidades_em_A%C3%A7%C3%A3o_-_Mulheres_do_Salgueiro,"https://unidos.fiocruz.br/parceria-alerj.html
"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
                Aceite e cadastre-se no LinkedIn
              "
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
      Ao clicar em Continuar para se cadastrar ou entrar, você aceita o Contrato do Usuário, a Política de Privacidade e a Política de Cookies do LinkedIn.
    "
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
                Crie sua conta gratuita ou entre para continuar sua pesquisa
              "
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
              ou
            "
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
                Nunca usou o LinkedIn? Cadastre-se agora
"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
                  ou
                "
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"
              Nunca usou o LinkedIn? Cadastre-se agora
"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Bem-vindo de volta à nossa newsletter Tech Transitions: Women Power! Esta edição faz parte da nossa série Tech Book Club. Vamos mergulhar no impacto transformador da mentoria e das redes de apoio para mulheres na tecnologia. Junte-se a nós enquanto exploramos insights e nos inspiramos em livros influentes.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"No cenário dinâmico da tecnologia, a mentoria e as redes de apoio não podem ser subestimadas, especialmente para mulheres navegando em suas carreiras nesse domínio. À medida que o setor continua a evoluir, também evoluem os desafios enfrentados por mulheres entrando ou transicionando dentro dele. A mentoria e as redes de apoio, ou network, servem como recursos inestimáveis, oferecendo orientação, incentivo e um senso de comunidade."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Neste artigo, mergulhamos na importância da mentoria e das redes de apoio para mulheres na tecnologia, respaldados por pesquisas, dados e insights de especialistas no campo."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Vamos dar uma olhada em:
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,👩 A Importância da Mentoria
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,🏉 Tipos de Mentores
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,🌐 Construindo Redes de Apoio
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,🗝️ Desafios e Oportunidades
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"A mentoria desempenha um papel fundamental no desenvolvimento de carreira, especialmente para mulheres na tecnologia que podem enfrentar obstáculos únicos como a questão do gênero, a síndrome do impostor ou a falta de representação. Um mentor fornece conselhos técnicos, apoio emocional e advocacia, ajudando os orientandos a navegar pelas complexidades da indústria."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"De acordo com a pesquisa americana “Treatment and Selection Effects of Formal Workplace Mentorship Programs,” ou em português ""Efeitos de Tratamento e Seleção de Programas Formais de Mentoria no Local de Trabalho"", publicada pela Harvard Business Review, os funcionários que recebem mentoria têm mais probabilidade de permanecer em suas organizações, se sentirem mais satisfeitos com suas carreiras e terem salários mais altos do que aqueles que não têm mentores. Isso é especialmente significativo para mulheres na tecnologia, já que a retenção e o avanço continuam sendo desafios-chave em campos dominados por homens."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Sandberg é a COO do Facebook. Ela enfatiza a importância dos mentores e patrocinadores em ajudar as mulheres a avançar em suas carreiras, incentivando as mulheres a procurar redes de apoio e se envolver ativamente em relacionamentos de mentoria. Incluindo:"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Gap de ambição de liderança: Sandberg examina os obstáculos sociais e autoimpostos que impedem as mulheres de seguir caminhos profissionais ambiciosos.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Sentar-se à mesa: Sandberg destaca a importância de as mulheres se envolverem ativamente em diálogos profissionais e processos de tomada de decisão.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Carreira em ""trepa-trepa"": Sandberg defende a aceitação de rotas de carreira variadas e a busca por experiências diversas para alcançar o sucesso. Ela diz: ""Carreiras não são uma escada; eles são um trepa-trepa. Procure oportunidades, busque crescimento, busque impacto, busque missão. Mova-se para o lado, desça, siga em frente, afaste-se. Desenvolva suas habilidades, não seu currículo."""
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Mentoria: Para as mulheres progredirem em suas carreiras, Sandberg enfatiza o valor de procurarem mentores e criarem redes de apoio entre pares."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Comunicação autêntica: Sandberg enfatiza a necessidade das mulheres expressarem seus sucessos e preocupações de forma autêntica no ambiente de trabalho.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Os mentores assumem várias formas, incluindo mentores formais dentro da própria organização, mentores da indústria, mentores entre pares e mentores virtuais por meio de plataformas online ou comunidades. Cada tipo oferece perspectivas e benefícios únicos, contribuindo para o crescimento holístico do mentorando."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Um artigo publicado no Journal of Vocational Behavior sugere que ter múltiplos mentores de origens diversas pode aumentar a satisfação profissional e fornecer uma gama mais ampla de orientação e apoio. Isso ressalta a importância de cultivar uma rede diversificada de mentores, cada um oferecendo insights e experiências valiosas."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Além de mentores individuais, programas de mentoria em grupo e redes específicas para mulheres na tecnologia surgiram como recursos poderosos para o desenvolvimento de carreira. Essas redes proporcionam oportunidades de aprendizado entre pares, combinação de mentores e resolução coletiva de problemas, promovendo um senso de pertencimento e capacitação entre os participantes."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"A principal autora, Lois A. Zachary, é especialista em mentoria. Possui Ph.D. em educação contínua de adultos pela Universidade de Columbia. Já Lory A. Fischler é associada sênior da Leadership Development Services e formada pelo Lake Erie College. As autoras propõem uma abordagem de mentoria que enfatiza o envolvimento ativo dos orientandos em sua educação e avaliação crítica de suas experiências. Os componentes-chave incluem reciprocidade, aprendizado, parceria, colaboração, desenvolvimento e metas mútuas. As habilidades-chave dos orientandos incluem dar e aceitar críticas, aprendizado autodirigido, comunicação e apreciação da diversidade. As autoras também falam sobre:"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Introdução à mentoria: Introduz a mentoria, destacando outros aspectos-chave como a construção de relacionamentos e o modelo de quatro estágios de mentoria."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Auto-preparação: Concentra-se na auto-reflexão, oferecendo exercícios para aumentar a autoconsciência e desenvolver declarações de visão pessoal para ajudar a encontrar um mentor adequado."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Seleção de mentores: Fornece um modelo de tomada de decisão para escolher mentores, incluindo classificação baseada em critérios e estratégias de recrutamento, juntamente com conversas amostrais."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Estabelecendo acordos: O livro se concentra em estabelecer metas, criar acordos de parceria e manter a responsabilidade na mentoria."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Encerramento e transição: Fala sobre encerrar a mentoria, avaliar suas conquistas e passar de orientado para mentor, fornecendo recursos para transferência de habilidades e autoavaliação."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Além da mentoria, as redes de apoio desempenham um papel crucial no empoderamento das mulheres na tecnologia e no fomento de um senso de comunidade. As redes de apoio englobam várias formas de suporte coletivo, incluindo associações profissionais, grupos de afinidade, comunidades online e eventos de networking."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Dale Breckenridge Carnegie (1888 – 1955) foi um escritor, palestrante e criador americano de cursos famosos de autodesenvolvimento, habilidades de vendas, treinamento corporativo, oratória e habilidades interpessoais. Este livro, publicado pela primeira vez em 1936, oferece conselhos atemporais sobre relações humanas, incentivando a empatia, o interesse genuíno e a humildade na compreensão e influência sobre os outros, incluindo:"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,  1.  Técnicas Fundamentais para trabalhar com Pessoas:
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Coloque-se na perspectiva dos outros para entender seus desejos.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Alinhe seus objetivos com os deles para criar benefício mútuo.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Construa sua abordagem com base nas necessidades deles para comunicação e influência eficazes.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif, 2.  Seis Maneiras de Fazer as Pessoas Gostarem de Você:
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Cultive um interesse genuíno na vida dos outros além de conversas superficiais.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Cada indivíduo tem uma história única; ouça atentamente para promover conexões profundas.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Trate todos com curiosidade e respeito, independentemente de sua ocupação ou status."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif, 3.  Como Conquistar as Pessoas para o Seu Modo de Pensar:
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Aceite a responsabilidade pelos erros e os admita sinceramente.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Tome medidas proativas para corrigir erros e demonstre remorso genuíno.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Ao assumir falhas, elicite empatia e compreensão dos outros, promovendo confiança e apoio."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif, 4.  Como Mudar as Pessoas Sem Ofender:
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Lidere pelo exemplo e compartilhe experiências pessoais, especialmente erros e arrependimentos."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Aborde tópicos sensíveis com empatia e compreensão, evitando críticas e defensividade."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Estabeleça relacionamento e conexão por meio de vulnerabilidade compartilhada, encorajando mudanças positivas sem despertar ressentimento."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Além disso, uma pesquisa americana publicada pela Chief em parceria com a Morning Consult, intitulada ""The Network Effect"" ou em português ""O Efeito da Rede de Relacionamento"", indica que as mulheres têm mais chances de avançar em suas carreiras quando possuem uma rede forte. As redes de apoio fornecem acesso a recursos, oportunidades de colaboração e uma plataforma para defesa, permitindo que as mulheres superem barreiras e alcancem seus objetivos profissionais."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Embora a mentoria e as redes de apoio ofereçam inúmeros benefícios, um grande desafio é a garantia de acesso e participação equitativos, especialmente para mulheres de grupos sub-representados. Um interessante artigo da Forbes intitulado ""New Study Reveals 6 Barriers Keeping Women From High-Power Networking"" ou em português ""Novo Estudo Revela 6 Barreiras que Impedem as Mulheres de Networking com a Alta Hierarquia"", por Kim Elsesser. Ela examina os obstáculos que impedem os avanços nas carreiras das mulheres, oferecendo insights e estratégias para melhoria. Além disso, o artigo de Elsesser descobre desafios-chave enfrentados pelas mulheres em networking:"
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Conexão com Colegas: As mulheres tendem a se conectar com colegas, perdendo oportunidades com figuras influentes."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Falta de Autoconfiança: Apesar do sucesso, as mulheres duvidam de suas habilidades de networking em comparação com os homens."
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Desconforto com Networking Transacional: As mulheres preferem relacionamentos genuínos em vez de conexões transacionais.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Responsabilidades com Cuidados Infantis: Equilibrar os deveres familiares limita a disponibilidade de networking das mulheres.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,Exclusão de Eventos Centrados em Homens: As mulheres se sentem excluídas de atividades de networking dominadas por homens.
https://pt.linkedin.com/pulse/o-poder-da-mentoria-e-redes-de-apoio-para-mulheres-na-galeoti-omuif,"Preferência por Semelhança: As pessoas se aproximam daqueles como eles mesmos, dificultando a integração das mulheres em redes masculinas."
